ID	X	Y	slope
1610	67.0625	41.0625	0.001046
1611	67.1875	41.0625	0.001624
1612	67.3125	41.0625	0.002000
1613	67.4375	41.0625	0.002073
1614	67.5625	41.0625	0.001895
1615	67.6875	41.0625	0.001639
1616	67.8125	41.0625	0.001439
1617	67.9375	41.0625	0.000629
1618	68.0625	41.0625	0.000600
1619	68.1875	41.0625	0.001060
1620	68.3125	41.0625	0.001142
1621	68.4375	41.0625	0.000873
1622	68.5625	41.0625	0.000370
1623	68.6875	41.0625	0.001388
1624	68.8125	41.0625	0.002283
1625	68.9375	41.0625	0.002322
1626	69.0625	41.0625	0.002722
1627	69.1875	41.0625	0.003649
1628	69.3125	41.0625	0.004507
1629	69.4375	41.0625	0.008374
1630	69.5625	41.0625	0.016191
1631	69.6875	41.0625	0.022398
1632	69.8125	41.0625	0.020578
1633	69.9375	41.0625	0.011659
1634	70.0625	41.0625	0.024384
1635	70.1875	41.0625	0.048675
1636	70.3125	41.0625	0.025473
1637	70.4375	41.0625	0.028457
1638	70.5625	41.0625	0.048437
1639	70.6875	41.0625	0.047364
1640	70.8125	41.0625	0.047746
1641	70.9375	41.0625	0.042198
1642	71.0625	41.0625	0.026233
1643	71.1875	41.0625	0.016503
1644	71.3125	41.0625	0.013511
1645	71.4375	41.0625	0.011572
1646	71.5625	41.0625	0.009259
1647	71.6875	41.0625	0.006780
1648	71.8125	41.0625	0.004138
1649	71.9375	41.0625	0.002246
1650	72.0625	41.0625	0.002455
1651	72.1875	41.0625	0.005828
1652	72.3125	41.0625	0.008001
1653	72.4375	41.0625	0.006493
1654	72.5625	41.0625	0.007087
1655	72.6875	41.0625	0.008962
1656	72.8125	41.0625	0.009380
1657	72.9375	41.0625	0.010667
1658	73.0625	41.0625	0.019645
1659	73.1875	41.0625	0.027535
1660	73.3125	41.0625	0.029211
1661	73.4375	41.0625	0.030389
1662	73.5625	41.0625	0.028301
1663	73.6875	41.0625	0.030395
1664	73.8125	41.0625	0.035644
1665	73.9375	41.0625	0.029189
1666	74.0625	41.0625	0.010926
1667	74.1875	41.0625	0.017736
1668	74.3125	41.0625	0.027228
1669	74.4375	41.0625	0.027388
1670	74.5625	41.0625	0.013534
1671	74.6875	41.0625	0.002403
1672	74.8125	41.0625	0.005847
1673	74.9375	41.0625	0.008485
1674	75.0625	41.0625	0.010459
1675	75.1875	41.0625	0.008220
1676	75.3125	41.0625	0.018744
1677	75.4375	41.0625	0.036073
1678	75.5625	41.0625	0.050413
1679	75.6875	41.0625	0.041958
1680	75.8125	41.0625	0.020654
1681	75.9375	41.0625	0.005453
1682	76.0625	41.0625	0.014195
1683	76.1875	41.0625	0.016921
1684	76.3125	41.0625	0.008929
1685	76.4375	41.0625	0.006273
1686	65.6875	40.9375	0.005033
1687	65.8125	40.9375	0.007433
1688	65.9375	40.9375	0.012213
1689	66.0625	40.9375	0.017401
1690	66.1875	40.9375	0.019763
1691	66.3125	40.9375	0.018241
1692	66.4375	40.9375	0.015441
1693	66.5625	40.9375	0.012661
1694	66.6875	40.9375	0.008807
1695	66.8125	40.9375	0.005546
1696	66.9375	40.9375	0.003411
1697	67.0625	40.9375	0.001509
1698	67.1875	40.9375	0.000572
1699	67.3125	40.9375	0.000361
1700	67.4375	40.9375	0.001114
1701	67.5625	40.9375	0.001263
1702	67.6875	40.9375	0.000820
1703	67.8125	40.9375	0.000148
1704	67.9375	40.9375	0.000421
1705	68.0625	40.9375	0.000665
1706	68.1875	40.9375	0.000469
1707	68.3125	40.9375	0.000155
1708	68.4375	40.9375	0.000292
1709	68.5625	40.9375	0.000496
1710	68.6875	40.9375	0.000348
1711	68.8125	40.9375	0.000958
1712	68.9375	40.9375	0.002019
1713	69.0625	40.9375	0.003163
1714	69.1875	40.9375	0.004128
1715	69.3125	40.9375	0.008061
1716	69.4375	40.9375	0.017565
1717	69.5625	40.9375	0.027791
1718	69.6875	40.9375	0.035834
1719	69.8125	40.9375	0.038497
1720	69.9375	40.9375	0.041790
1721	70.0625	40.9375	0.036843
1722	70.1875	40.9375	0.018771
1723	70.3125	40.9375	0.034432
1724	70.4375	40.9375	0.063114
1725	70.5625	40.9375	0.052797
1726	70.6875	40.9375	0.033469
1727	70.8125	40.9375	0.023864
1728	70.9375	40.9375	0.017515
1729	71.0625	40.9375	0.010664
1730	71.1875	40.9375	0.006719
1731	71.3125	40.9375	0.004782
1732	71.4375	40.9375	0.002926
1733	71.5625	40.9375	0.001262
1734	71.6875	40.9375	0.000557
1735	71.8125	40.9375	0.001164
1736	71.9375	40.9375	0.001203
1737	72.0625	40.9375	0.001335
1738	72.1875	40.9375	0.003057
1739	72.3125	40.9375	0.006175
1740	72.4375	40.9375	0.008040
1741	72.5625	40.9375	0.006196
1742	72.6875	40.9375	0.004367
1743	72.8125	40.9375	0.004393
1744	72.9375	40.9375	0.008580
1745	73.0625	40.9375	0.014829
1746	73.1875	40.9375	0.013839
1747	73.3125	40.9375	0.010219
1748	73.4375	40.9375	0.018648
1749	73.5625	40.9375	0.031695
1750	73.6875	40.9375	0.040239
1751	73.8125	40.9375	0.034458
1752	73.9375	40.9375	0.022991
1753	74.0625	40.9375	0.019504
1754	74.1875	40.9375	0.015735
1755	74.3125	40.9375	0.014421
1756	74.4375	40.9375	0.007382
1757	74.5625	40.9375	0.007672
1758	74.6875	40.9375	0.016320
1759	74.8125	40.9375	0.018368
1760	74.9375	40.9375	0.013458
1761	75.0625	40.9375	0.004925
1762	75.1875	40.9375	0.018669
1763	75.3125	40.9375	0.022933
1764	75.4375	40.9375	0.021792
1765	75.5625	40.9375	0.013874
1766	75.6875	40.9375	0.007657
1767	75.8125	40.9375	0.016768
1768	65.6875	40.8125	0.006558
1769	65.8125	40.8125	0.008027
1770	65.9375	40.8125	0.012284
1771	66.0625	40.8125	0.016300
1772	66.1875	40.8125	0.019071
1773	66.3125	40.8125	0.023777
1774	66.4375	40.8125	0.031750
1775	66.5625	40.8125	0.037675
1776	66.6875	40.8125	0.035084
1777	66.8125	40.8125	0.024344
1778	66.9375	40.8125	0.014745
1779	67.0625	40.8125	0.006810
1780	67.1875	40.8125	0.003384
1781	67.3125	40.8125	0.002133
1782	67.4375	40.8125	0.000972
1783	67.5625	40.8125	0.000430
1784	67.6875	40.8125	0.000882
1785	67.8125	40.8125	0.000718
1786	67.9375	40.8125	0.000718
1787	68.0625	40.8125	0.000589
1788	68.1875	40.8125	0.000361
1789	68.3125	40.8125	0.000122
1790	68.4375	40.8125	0.000047
1791	68.5625	40.8125	0.000034
1792	68.6875	40.8125	0.000291
1793	68.8125	40.8125	0.000425
1794	68.9375	40.8125	0.001158
1795	69.0625	40.8125	0.002825
1796	69.1875	40.8125	0.004564
1797	69.3125	40.8125	0.015207
1798	69.4375	40.8125	0.030230
1799	69.5625	40.8125	0.033221
1800	69.6875	40.8125	0.034179
1801	69.8125	40.8125	0.023720
1802	69.9375	40.8125	0.009149
1803	70.0625	40.8125	0.019390
1804	70.1875	40.8125	0.050186
1805	70.3125	40.8125	0.061767
1806	70.4375	40.8125	0.054046
1807	70.5625	40.8125	0.033739
1808	70.6875	40.8125	0.015709
1809	70.8125	40.8125	0.007251
1810	70.9375	40.8125	0.002850
1811	71.0625	40.8125	0.000873
1812	71.1875	40.8125	0.000889
1813	71.3125	40.8125	0.000880
1814	71.4375	40.8125	0.001324
1815	71.5625	40.8125	0.001704
1816	71.6875	40.8125	0.001930
1817	71.8125	40.8125	0.001708
1818	71.9375	40.8125	0.001735
1819	72.0625	40.8125	0.003067
1820	72.1875	40.8125	0.005537
1821	72.3125	40.8125	0.007607
1822	72.4375	40.8125	0.009012
1823	72.5625	40.8125	0.009055
1824	72.6875	40.8125	0.010130
1825	72.8125	40.8125	0.012111
1826	72.9375	40.8125	0.016477
1827	73.0625	40.8125	0.019326
1828	73.1875	40.8125	0.029616
1829	73.3125	40.8125	0.030877
1830	73.4375	40.8125	0.024133
1831	73.5625	40.8125	0.026700
1832	73.6875	40.8125	0.038400
1833	73.8125	40.8125	0.038898
1834	73.9375	40.8125	0.025886
1835	74.0625	40.8125	0.015948
1836	74.1875	40.8125	0.021545
1837	74.3125	40.8125	0.021499
1838	74.4375	40.8125	0.019818
1839	74.5625	40.8125	0.031512
1840	74.6875	40.8125	0.031844
1841	74.8125	40.8125	0.023596
1842	74.9375	40.8125	0.018341
1843	75.0625	40.8125	0.021623
1844	75.1875	40.8125	0.012974
1845	75.3125	40.8125	0.004429
1846	75.4375	40.8125	0.004042
1847	75.5625	40.8125	0.005346
1848	65.8125	40.6875	0.018061
1849	65.9375	40.6875	0.015537
1850	66.0625	40.6875	0.006815
1851	66.1875	40.6875	0.004072
1852	66.3125	40.6875	0.009864
1853	66.4375	40.6875	0.023970
1854	66.5625	40.6875	0.027613
1855	66.6875	40.6875	0.039133
1856	66.8125	40.6875	0.041032
1857	66.9375	40.6875	0.037073
1858	67.0625	40.6875	0.025880
1859	67.1875	40.6875	0.013049
1860	67.3125	40.6875	0.008181
1861	67.4375	40.6875	0.006425
1862	67.5625	40.6875	0.003483
1863	67.6875	40.6875	0.001296
1864	67.8125	40.6875	0.000904
1865	67.9375	40.6875	0.000829
1866	68.0625	40.6875	0.000735
1867	68.1875	40.6875	0.000682
1868	68.3125	40.6875	0.000590
1869	68.4375	40.6875	0.000441
1870	68.5625	40.6875	0.000086
1871	68.6875	40.6875	0.000373
1872	68.8125	40.6875	0.000441
1873	68.9375	40.6875	0.000312
1874	69.0625	40.6875	0.001285
1875	69.1875	40.6875	0.004025
1876	69.3125	40.6875	0.018123
1877	69.4375	40.6875	0.033263
1878	69.5625	40.6875	0.027547
1879	69.6875	40.6875	0.032471
1880	69.8125	40.6875	0.034499
1881	69.9375	40.6875	0.039496
1882	70.0625	40.6875	0.047481
1883	70.1875	40.6875	0.048230
1884	70.3125	40.6875	0.031328
1885	70.4375	40.6875	0.018348
1886	70.5625	40.6875	0.008725
1887	70.6875	40.6875	0.001502
1888	70.8125	40.6875	0.002459
1889	70.9375	40.6875	0.004123
1890	71.0625	40.6875	0.004054
1891	71.1875	40.6875	0.003064
1892	71.3125	40.6875	0.001651
1893	71.4375	40.6875	0.002097
1894	71.5625	40.6875	0.003065
1895	71.6875	40.6875	0.004038
1896	71.8125	40.6875	0.004842
1897	71.9375	40.6875	0.005961
1898	72.0625	40.6875	0.007899
1899	72.1875	40.6875	0.010402
1900	72.3125	40.6875	0.012711
1901	72.4375	40.6875	0.015368
1902	72.5625	40.6875	0.016529
1903	72.6875	40.6875	0.016713
1904	72.8125	40.6875	0.020612
1905	72.9375	40.6875	0.027458
1906	73.0625	40.6875	0.030301
1907	73.1875	40.6875	0.034859
1908	73.3125	40.6875	0.029790
1909	73.4375	40.6875	0.028991
1910	73.5625	40.6875	0.027475
1911	73.6875	40.6875	0.032613
1912	73.8125	40.6875	0.040040
1913	73.9375	40.6875	0.020704
1914	74.0625	40.6875	0.013756
1915	74.1875	40.6875	0.028481
1916	74.3125	40.6875	0.033302
1917	74.4375	40.6875	0.019941
1918	74.5625	40.6875	0.010130
1919	74.6875	40.6875	0.018998
1920	74.8125	40.6875	0.024410
1921	74.9375	40.6875	0.022159
1922	75.0625	40.6875	0.018328
1923	75.1875	40.6875	0.006534
1924	75.3125	40.6875	0.007002
1925	66.0625	40.5625	0.010814
1926	66.3125	40.5625	0.013909
1927	66.4375	40.5625	0.019523
1928	66.5625	40.5625	0.015519
1929	66.6875	40.5625	0.012989
1930	66.8125	40.5625	0.012600
1931	66.9375	40.5625	0.021480
1932	67.0625	40.5625	0.028605
1933	67.1875	40.5625	0.029010
1934	67.3125	40.5625	0.028761
1935	67.4375	40.5625	0.022874
1936	67.5625	40.5625	0.012016
1937	67.6875	40.5625	0.003518
1938	67.8125	40.5625	0.001629
1939	67.9375	40.5625	0.001446
1940	68.0625	40.5625	0.001215
1941	68.1875	40.5625	0.001081
1942	68.3125	40.5625	0.001089
1943	68.4375	40.5625	0.001211
1944	68.5625	40.5625	0.001085
1945	68.6875	40.5625	0.000966
1946	68.8125	40.5625	0.001046
1947	68.9375	40.5625	0.001020
1948	69.0625	40.5625	0.000731
1949	69.1875	40.5625	0.002493
1950	69.3125	40.5625	0.015187
1951	69.4375	40.5625	0.025434
1952	69.5625	40.5625	0.019277
1953	69.6875	40.5625	0.031255
1954	69.8125	40.5625	0.039745
1955	69.9375	40.5625	0.038183
1956	70.0625	40.5625	0.033435
1957	70.1875	40.5625	0.025162
1958	70.3125	40.5625	0.010708
1959	70.4375	40.5625	0.000765
1960	70.5625	40.5625	0.006201
1961	70.6875	40.5625	0.008917
1962	70.8125	40.5625	0.010347
1963	70.9375	40.5625	0.011221
1964	71.0625	40.5625	0.010527
1965	71.1875	40.5625	0.008888
1966	71.3125	40.5625	0.006223
1967	71.4375	40.5625	0.006818
1968	71.5625	40.5625	0.008388
1969	71.6875	40.5625	0.008681
1970	71.8125	40.5625	0.009175
1971	71.9375	40.5625	0.012048
1972	72.0625	40.5625	0.016083
1973	72.1875	40.5625	0.020917
1974	72.3125	40.5625	0.025620
1975	72.4375	40.5625	0.025273
1976	72.5625	40.5625	0.020979
1977	72.6875	40.5625	0.021524
1978	72.8125	40.5625	0.024098
1979	72.9375	40.5625	0.026914
1980	73.0625	40.5625	0.027461
1981	73.1875	40.5625	0.023630
1982	73.3125	40.5625	0.014122
1983	73.4375	40.5625	0.005385
1984	73.5625	40.5625	0.019556
1985	73.6875	40.5625	0.042412
1986	73.8125	40.5625	0.045386
1987	73.9375	40.5625	0.021679
1988	74.0625	40.5625	0.015618
1989	74.1875	40.5625	0.021214
1990	74.3125	40.5625	0.042875
1991	74.4375	40.5625	0.042557
1992	74.5625	40.5625	0.029811
1993	74.6875	40.5625	0.012601
1994	74.8125	40.5625	0.004608
1995	74.9375	40.5625	0.006040
1996	75.0625	40.5625	0.004049
1997	75.1875	40.5625	0.015900
1998	66.5625	40.4375	0.019116
1999	66.6875	40.4375	0.024137
2000	66.8125	40.4375	0.021848
2001	66.9375	40.4375	0.014706
2002	67.0625	40.4375	0.004085
2003	67.1875	40.4375	0.011231
2004	67.3125	40.4375	0.019901
2005	67.4375	40.4375	0.030014
2006	67.5625	40.4375	0.024095
2007	67.6875	40.4375	0.010766
2008	67.8125	40.4375	0.003600
2009	67.9375	40.4375	0.002212
2010	68.0625	40.4375	0.002120
2011	68.1875	40.4375	0.002352
2012	68.3125	40.4375	0.002632
2013	68.4375	40.4375	0.002900
2014	68.5625	40.4375	0.003192
2015	68.6875	40.4375	0.003578
2016	68.8125	40.4375	0.004270
2017	68.9375	40.4375	0.004886
2018	69.0625	40.4375	0.005037
2019	69.1875	40.4375	0.003793
2020	69.3125	40.4375	0.011239
2021	69.4375	40.4375	0.015544
2022	69.5625	40.4375	0.009392
2023	69.6875	40.4375	0.012201
2024	69.8125	40.4375	0.012228
2025	69.9375	40.4375	0.009785
2026	70.0625	40.4375	0.005852
2027	70.1875	40.4375	0.006559
2028	70.3125	40.4375	0.016033
2029	70.4375	40.4375	0.019759
2030	70.5625	40.4375	0.019005
2031	70.6875	40.4375	0.017692
2032	70.8125	40.4375	0.017079
2033	70.9375	40.4375	0.016827
2034	71.0625	40.4375	0.017789
2035	71.1875	40.4375	0.020682
2036	71.3125	40.4375	0.021693
2037	71.4375	40.4375	0.020447
2038	71.5625	40.4375	0.017919
2039	71.6875	40.4375	0.015829
2040	71.8125	40.4375	0.017352
2041	71.9375	40.4375	0.021707
2042	72.0625	40.4375	0.026354
2043	72.1875	40.4375	0.034502
2044	72.3125	40.4375	0.041487
2045	72.4375	40.4375	0.040727
2046	72.5625	40.4375	0.036403
2047	72.6875	40.4375	0.032490
2048	72.8125	40.4375	0.032595
2049	72.9375	40.4375	0.037467
2050	73.0625	40.4375	0.039027
2051	73.1875	40.4375	0.033210
2052	73.3125	40.4375	0.024247
2053	73.4375	40.4375	0.010888
2054	73.5625	40.4375	0.029385
2055	73.6875	40.4375	0.049657
2056	73.8125	40.4375	0.041087
2057	73.9375	40.4375	0.031432
2058	74.0625	40.4375	0.043021
2059	74.1875	40.4375	0.027918
2060	74.3125	40.4375	0.019880
2061	74.4375	40.4375	0.031218
2062	74.5625	40.4375	0.027428
2063	74.6875	40.4375	0.023795
2064	74.8125	40.4375	0.009104
2065	74.9375	40.4375	0.010993
2066	75.0625	40.4375	0.020864
2067	75.1875	40.4375	0.024919
2068	67.0625	40.3125	0.009084
2069	67.1875	40.3125	0.014577
2070	67.3125	40.3125	0.011157
2071	67.4375	40.3125	0.017393
2072	67.5625	40.3125	0.020305
2073	67.6875	40.3125	0.015582
2074	67.8125	40.3125	0.009441
2075	67.9375	40.3125	0.004207
2076	68.0625	40.3125	0.003095
2077	68.1875	40.3125	0.004090
2078	68.3125	40.3125	0.005097
2079	68.4375	40.3125	0.005870
2080	68.5625	40.3125	0.007030
2081	68.6875	40.3125	0.009144
2082	68.8125	40.3125	0.011313
2083	68.9375	40.3125	0.012703
2084	69.0625	40.3125	0.013511
2085	69.1875	40.3125	0.013250
2086	69.3125	40.3125	0.010703
2087	69.4375	40.3125	0.008084
2088	69.5625	40.3125	0.005500
2089	69.6875	40.3125	0.013588
2090	69.8125	40.3125	0.021859
2091	69.9375	40.3125	0.028841
2092	70.0625	40.3125	0.035618
2093	70.1875	40.3125	0.043423
2094	70.3125	40.3125	0.044283
2095	70.4375	40.3125	0.035456
2096	70.5625	40.3125	0.023227
2097	70.6875	40.3125	0.017008
2098	70.8125	40.3125	0.017098
2099	70.9375	40.3125	0.019832
2100	71.0625	40.3125	0.024806
2101	71.1875	40.3125	0.037783
2102	71.3125	40.3125	0.050407
2103	71.4375	40.3125	0.053422
2104	71.5625	40.3125	0.045285
2105	71.6875	40.3125	0.035197
2106	71.8125	40.3125	0.037919
2107	71.9375	40.3125	0.038480
2108	72.0625	40.3125	0.039619
2109	72.1875	40.3125	0.054559
2110	72.3125	40.3125	0.058187
2111	72.4375	40.3125	0.053301
2112	72.5625	40.3125	0.058297
2113	72.6875	40.3125	0.066937
2114	72.8125	40.3125	0.057594
2115	72.9375	40.3125	0.044843
2116	73.0625	40.3125	0.046063
2117	73.1875	40.3125	0.043125
2118	73.3125	40.3125	0.043904
2119	73.4375	40.3125	0.038484
2120	73.5625	40.3125	0.036301
2121	73.6875	40.3125	0.058639
2122	73.8125	40.3125	0.042831
2123	73.9375	40.3125	0.026043
2124	74.0625	40.3125	0.040509
2125	74.1875	40.3125	0.044176
2126	74.3125	40.3125	0.036743
2127	74.4375	40.3125	0.031471
2128	74.5625	40.3125	0.013978
2129	74.6875	40.3125	0.024417
2130	74.8125	40.3125	0.019914
2131	74.9375	40.3125	0.016033
2132	67.4375	40.1875	0.011982
2133	67.5625	40.1875	0.007022
2134	67.6875	40.1875	0.013837
2135	67.8125	40.1875	0.021783
2136	67.9375	40.1875	0.018263
2137	68.0625	40.1875	0.011810
2138	68.1875	40.1875	0.010333
2139	68.3125	40.1875	0.011541
2140	68.4375	40.1875	0.012672
2141	68.5625	40.1875	0.014495
2142	68.6875	40.1875	0.017528
2143	68.8125	40.1875	0.018616
2144	68.9375	40.1875	0.018703
2145	69.0625	40.1875	0.020057
2146	69.1875	40.1875	0.022686
2147	69.3125	40.1875	0.025243
2148	69.4375	40.1875	0.028653
2149	69.5625	40.1875	0.034136
2150	69.6875	40.1875	0.036261
2151	69.8125	40.1875	0.035130
2152	69.9375	40.1875	0.039899
2153	70.0625	40.1875	0.044549
2154	70.1875	40.1875	0.041636
2155	70.3125	40.1875	0.031167
2156	70.4375	40.1875	0.028511
2157	70.5625	40.1875	0.025559
2158	70.6875	40.1875	0.029434
2159	70.8125	40.1875	0.030123
2160	70.9375	40.1875	0.024593
2161	71.0625	40.1875	0.020750
2162	71.1875	40.1875	0.034664
2163	71.3125	40.1875	0.042512
2164	71.4375	40.1875	0.051069
2165	71.5625	40.1875	0.062025
2166	71.6875	40.1875	0.060272
2167	71.8125	40.1875	0.060967
2168	71.9375	40.1875	0.057324
2169	72.0625	40.1875	0.049735
2170	72.1875	40.1875	0.063487
2171	72.3125	40.1875	0.063691
2172	72.4375	40.1875	0.064184
2173	72.5625	40.1875	0.069598
2174	72.6875	40.1875	0.062604
2175	72.8125	40.1875	0.051759
2176	72.9375	40.1875	0.024099
2177	73.0625	40.1875	0.038198
2178	73.1875	40.1875	0.028998
2179	73.3125	40.1875	0.034411
2180	73.4375	40.1875	0.029177
2181	73.5625	40.1875	0.040935
2182	73.6875	40.1875	0.053173
2183	73.8125	40.1875	0.027620
2184	73.9375	40.1875	0.001945
2185	74.0625	40.1875	0.019497
2186	74.1875	40.1875	0.019925
2187	74.3125	40.1875	0.009215
2188	74.4375	40.1875	0.013112
2189	74.5625	40.1875	0.006694
2190	67.3125	40.0625	0.005916
2191	67.4375	40.0625	0.012120
2192	67.5625	40.0625	0.008252
2193	67.6875	40.0625	0.016877
2194	67.8125	40.0625	0.025368
2195	67.9375	40.0625	0.038472
2196	68.0625	40.0625	0.040785
2197	68.1875	40.0625	0.031996
2198	68.3125	40.0625	0.024728
2199	68.4375	40.0625	0.026930
2200	68.5625	40.0625	0.030950
2201	68.6875	40.0625	0.030024
2202	68.8125	40.0625	0.026115
2203	68.9375	40.0625	0.023608
2204	69.0625	40.0625	0.023896
2205	69.1875	40.0625	0.025491
2206	69.3125	40.0625	0.027057
2207	69.4375	40.0625	0.030148
2208	69.5625	40.0625	0.034588
2209	69.6875	40.0625	0.031716
2210	69.8125	40.0625	0.026602
2211	69.9375	40.0625	0.024763
2212	70.0625	40.0625	0.031867
2213	70.1875	40.0625	0.031262
2214	70.3125	40.0625	0.036391
2215	70.4375	40.0625	0.036832
2216	70.5625	40.0625	0.033888
2217	70.6875	40.0625	0.047060
2218	70.8125	40.0625	0.054310
2219	70.9375	40.0625	0.048826
2220	71.0625	40.0625	0.036737
2221	71.1875	40.0625	0.057659
2222	71.3125	40.0625	0.060859
2223	71.4375	40.0625	0.052919
2224	71.5625	40.0625	0.060880
2225	71.6875	40.0625	0.078852
2226	71.8125	40.0625	0.081452
2227	71.9375	40.0625	0.065351
2228	72.0625	40.0625	0.047952
2229	72.1875	40.0625	0.062641
2230	72.3125	40.0625	0.061481
2231	72.4375	40.0625	0.048800
2232	72.5625	40.0625	0.041633
2233	72.6875	40.0625	0.033482
2234	72.8125	40.0625	0.047635
2235	72.9375	40.0625	0.040460
2236	73.0625	40.0625	0.035796
2237	73.1875	40.0625	0.008396
2238	73.3125	40.0625	0.028801
2239	73.4375	40.0625	0.019930
2240	73.5625	40.0625	0.045165
2241	73.6875	40.0625	0.022046
2242	73.8125	40.0625	0.009472
2243	73.9375	40.0625	0.027400
2244	74.0625	40.0625	0.037016
2245	74.1875	40.0625	0.031048
2246	74.3125	40.0625	0.026027
2247	74.4375	40.0625	0.027186
2248	67.3125	39.9375	0.008019
2249	67.4375	39.9375	0.001726
2250	67.5625	39.9375	0.022926
2251	67.6875	39.9375	0.037335
2252	67.8125	39.9375	0.036330
2253	67.9375	39.9375	0.033983
2254	68.0625	39.9375	0.038019
2255	68.1875	39.9375	0.044946
2256	68.3125	39.9375	0.045028
2257	68.4375	39.9375	0.047124
2258	68.5625	39.9375	0.051700
2259	68.6875	39.9375	0.048623
2260	68.8125	39.9375	0.041230
2261	68.9375	39.9375	0.037318
2262	69.0625	39.9375	0.037250
2263	69.1875	39.9375	0.036743
2264	69.3125	39.9375	0.038398
2265	69.4375	39.9375	0.046183
2266	69.5625	39.9375	0.050964
2267	69.6875	39.9375	0.051562
2268	69.8125	39.9375	0.053551
2269	69.9375	39.9375	0.048808
2270	70.0625	39.9375	0.055334
2271	70.1875	39.9375	0.050819
2272	70.3125	39.9375	0.052006
2273	70.4375	39.9375	0.062821
2274	70.5625	39.9375	0.072567
2275	70.6875	39.9375	0.066406
2276	70.8125	39.9375	0.048562
2277	70.9375	39.9375	0.047357
2278	71.0625	39.9375	0.057700
2279	71.1875	39.9375	0.078367
2280	71.3125	39.9375	0.068860
2281	71.4375	39.9375	0.056145
2282	71.5625	39.9375	0.053341
2283	71.6875	39.9375	0.051490
2284	71.8125	39.9375	0.045174
2285	71.9375	39.9375	0.047726
2286	72.0625	39.9375	0.041943
2287	72.1875	39.9375	0.046982
2288	72.3125	39.9375	0.030769
2289	72.4375	39.9375	0.014216
2290	72.5625	39.9375	0.017951
2291	72.6875	39.9375	0.023654
2292	72.8125	39.9375	0.018710
2293	72.9375	39.9375	0.007065
2294	73.0625	39.9375	0.001293
2295	73.1875	39.9375	0.015026
2296	73.3125	39.9375	0.010990
2297	73.4375	39.9375	0.021307
2298	73.5625	39.9375	0.021630
2299	73.6875	39.9375	0.009289
2300	67.4375	39.8125	0.016356
2301	67.5625	39.8125	0.037297
2302	67.6875	39.8125	0.035255
2303	67.8125	39.8125	0.021402
2304	67.9375	39.8125	0.021204
2305	68.0625	39.8125	0.031247
2306	68.1875	39.8125	0.046379
2307	68.3125	39.8125	0.056740
2308	68.4375	39.8125	0.061186
2309	68.5625	39.8125	0.061268
2310	68.6875	39.8125	0.061194
2311	68.8125	39.8125	0.063020
2312	68.9375	39.8125	0.061521
2313	69.0625	39.8125	0.058453
2314	69.1875	39.8125	0.060981
2315	69.3125	39.8125	0.067316
2316	69.4375	39.8125	0.072843
2317	69.5625	39.8125	0.074964
2318	69.6875	39.8125	0.074191
2319	69.8125	39.8125	0.074927
2320	69.9375	39.8125	0.079105
2321	70.0625	39.8125	0.078745
2322	70.1875	39.8125	0.061248
2323	70.3125	39.8125	0.055980
2324	70.4375	39.8125	0.067589
2325	70.5625	39.8125	0.071577
2326	70.6875	39.8125	0.057136
2327	70.8125	39.8125	0.043548
2328	70.9375	39.8125	0.030338
2329	71.0625	39.8125	0.049662
2330	71.1875	39.8125	0.048275
2331	71.3125	39.8125	0.032821
2332	71.4375	39.8125	0.019294
2333	71.5625	39.8125	0.008951
2334	71.6875	39.8125	0.012661
2335	71.8125	39.8125	0.028258
2336	71.9375	39.8125	0.025145
2337	72.0625	39.8125	0.010434
2338	72.1875	39.8125	0.018799
2339	72.3125	39.8125	0.038016
2340	72.4375	39.8125	0.047220
2341	72.5625	39.8125	0.046446
2342	72.6875	39.8125	0.042050
2343	72.8125	39.8125	0.033407
2344	72.9375	39.8125	0.025537
2345	73.0625	39.8125	0.017156
2346	73.1875	39.8125	0.005904
2347	73.3125	39.8125	0.009822
2348	73.4375	39.8125	0.021759
2349	73.5625	39.8125	0.014555
2350	67.6875	39.6875	0.023136
2351	67.8125	39.6875	0.022586
2352	67.9375	39.6875	0.019261
2353	68.0625	39.6875	0.020472
2354	68.1875	39.6875	0.017485
2355	68.3125	39.6875	0.004392
2356	68.4375	39.6875	0.016774
2357	68.5625	39.6875	0.017075
2358	68.6875	39.6875	0.015437
2359	68.8125	39.6875	0.028284
2360	68.9375	39.6875	0.033228
2361	69.0625	39.6875	0.029588
2362	69.1875	39.6875	0.029536
2363	69.3125	39.6875	0.029846
2364	69.4375	39.6875	0.025365
2365	69.5625	39.6875	0.022242
2366	69.6875	39.6875	0.010158
2367	69.8125	39.6875	0.006077
2368	69.9375	39.6875	0.011941
2369	70.0625	39.6875	0.014565
2370	70.1875	39.6875	0.009643
2371	70.3125	39.6875	0.014642
2372	70.4375	39.6875	0.019120
2373	70.5625	39.6875	0.002971
2374	70.6875	39.6875	0.025910
2375	70.8125	39.6875	0.034112
2376	70.9375	39.6875	0.036514
2377	71.0625	39.6875	0.028103
2378	71.1875	39.6875	0.015564
2379	71.3125	39.6875	0.018607
2380	71.4375	39.6875	0.015376
2381	71.5625	39.6875	0.031215
2382	71.6875	39.6875	0.045575
2383	71.8125	39.6875	0.038844
2384	71.9375	39.6875	0.027954
2385	72.0625	39.6875	0.018281
2386	72.1875	39.6875	0.016081
